記録対戦数,記録段位,記録点数,和了率,放銃率,ツモ率,ダマ率,流局率,流局聴牌率,副露率,立直率,和了巡数,平均和了,平均放銃,平均順位,飛び率,立直和了,立直放銃A,立直放銃B,立直収支,立直収入,立直支出,先制率,追っかけ率,追っかけられ率,立直巡目,立直流局,一発率,振聴率,立直多面,立直良形,最高段位,最高点数,最大連荘,裏ドラ率,痛い親かぶり率,痛い親かぶり平均,放銃時立直率,放銃時副露率,副露後放銃率,副露後和了率,副露後流局率,打点効率,銃点損失,調整打点効率,局収支,総計局数,和了時立直率,和了時副露率,和了時ダマ率
275,豪1,592/2800,0.19690000000000002,0.1096,0.3482,0.1099,0.125,0.349,0.22039999999999998,0.2079,12.353,6855,5961,2.444,0.0909,0.5132,0.134,0.0935,2985,8034,7354,0.7989,0.2011,0.20629999999999998,9.963,0.11460000000000001,0.1959,0.0070999999999999995,0.746,0.4974,豪2,1917/3200,4,0.2887,0.09029999999999999,10198,0.25420000000000004,0.2241,0.1115,0.3111,0.1714,1350,654,696,-8,2727,0.5418703910614525,0.3482297613001523,0.1099
152,傑3,398/2000,0.23370000000000002,0.18359999999999999,0.3259,0.039,0.09179999999999999,0.6667000000000001,0.5697,0.1491,12.159,6090,6374,2.651,0.1382,0.5153,0.131,0.0917,2599,7785,9550,0.7817000000000001,0.2183,0.1747,9.509,0.11789999999999999,0.2034,0.0044,0.6584,0.3614,傑3,1462/2000,7,0.4068,0.0717,10832,0.10640000000000001,0.6135,0.1977,0.2594,0.0926,1423,1170,253,-254,1536,0.3287600770218228,0.6323499358151475,0.039
378,傑3,1553/2000,0.1971,0.11019999999999999,0.3141,0.10339999999999999,0.12,0.3398,0.2804,0.1612,11.958,6430,5337,2.484,0.0608,0.5664,0.11359999999999999,0.0768,3589,7926,6580,0.8464,0.1536,0.2432,9.018,0.08960000000000001,0.16670000000000001,0.0048,0.7824,0.5216,豪1,1400/2800,4,0.3136,0.1024,9934,0.1663,0.3326,0.1306,0.3045,0.11869999999999999,1268,588,680,-14,3876,0.46323531202435314,0.4331902587519025,0.10339999999999999
221,豪1,1819/2800,0.19949999999999998,0.12050000000000001,0.35969999999999996,0.0294,0.1305,0.3875,0.16519999999999999,0.2718,12.363,7492,5882,2.471,0.086,0.5266,0.1429,0.1213,3287,8394,7074,0.8271999999999999,0.1728,0.1977,9.772,0.11789999999999999,0.2334,0.013300000000000001,0.6229,0.3937,豪1,2289/2800,4,0.36590000000000006,0.11470000000000001,11372,0.3221,0.17600000000000002,0.1284,0.306,0.12300000000000001,1495,709,786,52,2215,0.7174430075187969,0.2533894736842105,0.0294
202,豪1,1667/2800,0.2151,0.1427,0.3759,0.0626,0.10830000000000001,0.4885,0.2929,0.21710000000000002,12.635,7414,5638,2.396,0.099,0.5471,0.11259999999999999,0.0782,3880,8662,6327,0.7954000000000001,0.2046,0.1931,9.724,0.1011,0.1975,0.0115,0.7034,0.4943,豪1,1693/2800,6,0.3235,0.0828,11368,0.17129999999999998,0.3007,0.1465,0.2828,0.13119999999999998,1595,805,790,152,2004,0.5521869363086936,0.38508656438865635,0.0626
193,豪1,431/2800,0.22760000000000002,0.1465,0.2889,0.0655,0.1017,0.4646,0.2384,0.2554,12.664,7058,5797,2.466,0.08289999999999999,0.5694,0.1127,0.0724,3796,8189,6141,0.7606,0.2394,0.1932,10.011,0.0926,0.23670000000000002,0.0121,0.7686,0.505,豪1,1967/2800,4,0.3039,0.1175,10039,0.19649999999999998,0.2737,0.1681,0.2823,0.12279999999999999,1607,849,758,110,1946,0.6389488576449911,0.29569560632688924,0.0655
285,傑3,726/2000,0.217,0.1399,0.3055,0.1833,0.11789999999999999,0.4349,0.2708,0.1968,12.282,7209,5465,2.358,0.0737,0.5,0.1543,0.1223,2877,8175,6806,0.7659999999999999,0.23399999999999999,0.18789999999999998,9.916,0.11349999999999999,0.2234,0.0124,0.7394,0.4521,豪2,1833/3200,6,0.3546,0.07519999999999999,9611,0.217,0.2718,0.1405,0.2912,0.13140000000000002,1565,765,800,187,2866,0.4534562211981567,0.3633961290322581,0.1833
328,豪1,1533/2800,0.2743,0.1611,0.3225,0.06509999999999999,0.0917,0.5747,0.4175,0.2162,11.966,5939,6234,2.409,0.0823,0.5207,0.1309,0.1033,2767,7544,7304,0.8003,0.1997,0.21899999999999997,9.280,0.0895,0.2169,0.0055000000000000005,0.6956,0.3981,豪1,1719/2800,5,0.34659999999999996,0.102,10219,0.17559999999999998,0.45840000000000003,0.1769,0.34450000000000003,0.08839999999999999,1629,1004,624,84,3358,0.41040955158585496,0.5243483412322275,0.06509999999999999
119,傑3,1070/2000,0.2793,0.15789999999999998,0.33140000000000003,0.0355,0.08349999999999999,0.6931,0.505,0.20579999999999998,11.896,5968,5688,2.387,0.042,0.5261,0.1084,0.07629999999999999,3003,7497,6978,0.7951999999999999,0.2048,0.2369,8.767,0.10439999999999999,0.2595,0.008,0.7670999999999999,0.4217,豪2,2715/3200,4,0.374,0.1048,12242,0.1414,0.5131,0.1604,0.3191,0.0818,1667,898,769,219,1210,0.3876526315789474,0.5769620479770856,0.0355
333,傑2,660/1400,0.23440000000000003,0.18289999999999998,0.3056,0.0063,0.0864,0.613,0.5203,0.19,12.238,6011,6279,2.709,0.1231,0.4657,0.1433,0.1168,2659,8460,7598,0.7928000000000001,0.2072,0.24609999999999999,9.514,0.1215,0.1839,0.0062,0.6790999999999999,0.3847,傑2,859/1400,5,0.36119999999999997,0.1066,11154,0.1489,0.5372,0.1889,0.2776,0.0848,1409,1148,261,-291,3379,0.37748720136518765,0.6161914675767917,0.006299999999999999
1625,豪2,1658/3200,0.2903,0.1793,0.3097,0.0217,0.069,0.7434000000000001,0.627,0.1646,12.158,5473,5958,2.502,0.0898,0.5522,0.12710000000000002,0.0966,3132,7579,7040,0.7979,0.2021,0.2263,9.177,0.09480000000000001,0.19760000000000003,0.0103,0.7006,0.41659999999999997,豪2,1658/3200,8,0.31670000000000004,0.12560000000000002,10696,0.1167,0.6462,0.18469999999999998,0.308,0.071,1589,1068,521,20,16541,0.3130972097829831,0.6652290733723734,0.0217
267,傑3,1709/2000,0.2366,0.151,0.3635,0.0492,0.107,0.5474,0.3173,0.24670000000000003,12.450,6543,6115,2.446,0.0974,0.48710000000000003,0.13849999999999998,0.0928,2815,8211,7313,0.7915000000000001,0.20850000000000002,0.1766,9.932,0.1294,0.17190000000000003,0.003,0.7108,0.4094,傑3,1871/2000,4,0.37810000000000005,0.11320000000000001,10654,0.22640000000000002,0.2811,0.13369999999999999,0.33020000000000005,0.11359999999999999,1548,923,625,28,2663,0.5078933643279798,0.4428252747252749,0.0492
119,傑1,515/1200,0.2048,0.16449999999999998,0.3494,0.020099999999999996,0.10439999999999999,0.5354,0.3454,0.2303,12.124,6422,5892,2.689,0.13449999999999998,0.475,0.1321,0.12140000000000001,2613,7899,7311,0.8,0.2,0.23929999999999998,9.387,0.1286,0.1654,0.0070999999999999995,0.5464,0.3464,傑2,700/1400,5,0.31579999999999997,0.087,10121,0.185,0.34,0.16190000000000002,0.2643,0.1,1315,969,346,-263,1216,0.53414306640625,0.44574814453124995,0.020099999999999996
153,傑2,1078/1400,0.1954,0.1423,0.3456,0.1208,0.1193,0.4341,0.2289,0.21309999999999998,12.715,6641,6019,2.621,0.0784,0.5169,0.1508,0.13849999999999998,2790,7738,6792,0.8584999999999999,0.14150000000000001,0.2462,9.142,0.09230000000000001,0.19640000000000002,0.0092,0.6492,0.3569,傑2,1126/1400,3,0.3155,0.10800000000000001,10926,0.22579999999999997,0.21660000000000001,0.13470000000000001,0.2693,0.12029999999999999,1298,857,441,-240,1525,0.563722569089048,0.3154696519959058,0.1208
177,傑3,425/2000,0.20379999999999998,0.1079,0.33240000000000003,0.15960000000000002,0.13119999999999998,0.3884,0.3187,0.1328,11.964,6681,5235,2.469,0.0282,0.5796,0.1061,0.0694,4127,8807,7312,0.902,0.098,0.23670000000000002,8.829,0.0653,0.20420000000000002,0.012199999999999999,0.7755,0.48979999999999996,傑3,1323/2000,4,0.33799999999999997,0.11220000000000001,10453,0.1307,0.4121,0.13949999999999999,0.2959,0.1565,1362,565,797,142,1845,0.37767850834151134,0.46272487733071643,0.15960000000000002
232,豪1,1346/2800,0.2664,0.17920000000000003,0.3032,0.079,0.0782,0.6812999999999999,0.42840000000000006,0.1788,12.327,6417,5906,2.457,0.09050000000000001,0.5913,0.1106,0.07690000000000001,3977,8051,5967,0.7524,0.24760000000000001,0.20190000000000002,9.823,0.113,0.248,0.0048,0.8101,0.5216,豪1,1551/2800,4,0.2805,0.08990000000000001,10224,0.1103,0.4556,0.1906,0.326,0.0832,1710,1058,651,150,2327,0.3968635135135135,0.5242432432432433,0.079
149,傑3,658/2000,0.2164,0.1252,0.297,0.0394,0.1174,0.38549999999999995,0.2839,0.23670000000000002,12.498,6880,5838,2.470,0.0738,0.4903,0.11359999999999999,0.0776,3021,8608,8449,0.7701,0.2299,0.2271,9.952,0.09970000000000001,0.25989999999999996,0.0139,0.6842,0.41,傑3,1811/2000,4,0.322,0.1223,10700,0.2147,0.28800000000000003,0.127,0.3233,0.1201,1489,731,758,79,1525,0.5362939463955638,0.4241445009242144,0.0394
1597,傑3,394/2000,0.23550000000000001,0.18309999999999998,0.3293,0.0254,0.09449999999999999,0.6659999999999999,0.3811,0.2532,12.445,6956,6092,2.548,0.1096,0.5023,0.1332,0.0973,3022,8179,6983,0.7626999999999999,0.2373,0.1946,9.724,0.1252,0.20170000000000002,0.0075,0.7108,0.41479999999999995,豪1,1646/2800,7,0.3298,0.1116,10750,0.18420000000000003,0.3914,0.1881,0.26839999999999997,0.10220000000000001,1638,1116,522,-48,15709,0.540052484076433,0.4343407218683651,0.0254
627,傑3,1000/2000,0.1991,0.1315,0.3171,0.13390000000000002,0.1244,0.4461,0.3147,0.1704,12.533,7391,5499,2.423,0.06860000000000001,0.5142,0.13720000000000002,0.09970000000000001,3494,8820,6609,0.7273999999999999,0.2726,0.19210000000000002,9.887,0.1208,0.23309999999999997,0.0192,0.7404000000000001,0.5074000000000001,豪2,1600/3200,5,0.363,0.0953,10507,0.1779,0.34759999999999996,0.1452,0.2696,0.1338,1472,723,749,120,6413,0.44007875439477656,0.42613319939728783,0.13390000000000002
494,傑3,1365/2000,0.2275,0.16870000000000002,0.32409999999999994,0.0467,0.0917,0.6681999999999999,0.33799999999999997,0.2218,12.537,6916,6097,2.472,0.10529999999999999,0.5074000000000001,0.1225,0.09390000000000001,3119,8159,6977,0.7781,0.22190000000000001,0.1989,9.906,0.1188,0.20329999999999998,0.019299999999999998,0.7192000000000001,0.4042,豪1,1685/2800,5,0.2958,0.11220000000000001,10758,0.161,0.33659999999999995,0.168,0.30879999999999996,0.1039,1574,1029,545,-25,4896,0.4946871208791209,0.45878857142857127,0.0467
872,豪2,1320/3200,0.2609,0.1512,0.32380000000000003,0.0603,0.0913,0.5527000000000001,0.4003,0.21789999999999998,12.022,6051,5909,2.447,0.078,0.5106,0.136,0.1043,2734,7669,7400,0.7592,0.2408,0.2039,9.746,0.1059,0.2165,0.009899999999999999,0.6496999999999999,0.3918,豪3,2215/3600,6,0.31,0.1042,10870,0.196,0.4121,0.15560000000000002,0.3345,0.0873,1579,893,685,123,8843,0.42644591797623616,0.5132247987734765,0.0603
3130,豪1,907/2800,0.1968,0.1423,0.3194,0.1909,0.1165,0.44229999999999997,0.23829999999999998,0.1635,12.546,7237,5684,2.511,0.0875,0.521,0.1359,0.0922,3391,8613,6956,0.7781,0.22190000000000001,0.19940000000000002,10.180,0.1182,0.2376,0.0108,0.8109999999999999,0.5424,豪2,1600/3200,6,0.3257,0.0975,10670,0.1562,0.2555,0.15259999999999999,0.3106,0.1206,1424,809,615,-19,31710,0.43284298780487807,0.3760974593495935,0.1909
215,豪1,1052/2800,0.2401,0.1613,0.309,0.0403,0.0931,0.5941,0.39490000000000003,0.218,12.339,6857,5915,2.530,0.08839999999999999,0.5390999999999999,0.129,0.1015,3114,7731,7289,0.833,0.16699999999999998,0.2051,9.081,0.1311,0.1843,0.0085,0.7413,0.4522,豪1,2156/2800,4,0.349,0.0993,11524,0.1743,0.4229,0.1727,0.2859,0.1015,1646,954,692,102,2170,0.48947855060391493,0.47022869637650977,0.0403
2105,士3,500/1000,0.2764,0.19010000000000002,0.3119,0.032799999999999996,0.0735,0.7857999999999999,0.6645,0.13,12.235,5552,6242,2.578,0.10640000000000001,0.5506,0.1313,0.09390000000000001,3313,7956,7029,0.7943000000000001,0.2057,0.20489999999999997,9.193,0.09789999999999999,0.2029,0.0073,0.8981,0.519,豪1,1836/2800,8,0.2984,0.11,10530,0.0898,0.6681999999999999,0.1912,0.29460000000000003,0.0785,1534,1187,348,-105,21207,0.2589652677279306,0.7082550651230103,0.032799999999999996
1350,傑3,1244/2000,0.23829999999999998,0.1462,0.3193,0.0941,0.1003,0.44780000000000003,0.3942,0.1703,12.253,6166,6106,2.523,0.0867,0.5474,0.1321,0.0992,3244,7917,7059,0.8294,0.17059999999999997,0.23129999999999998,9.357,0.094,0.2057,0.0048,0.7726000000000001,0.4682,豪1,1990/2800,6,0.3259,0.10039999999999999,10899,0.15380000000000002,0.4044,0.15,0.31129999999999997,0.09480000000000001,1470,893,577,-31,13560,0.39119689467058333,0.5149578682333192,0.0941
455,傑3,1079/2000,0.24559999999999998,0.1445,0.3074,0.1401,0.09480000000000001,0.5035000000000001,0.3235,0.18030000000000002,12.223,6734,6011,2.369,0.0725,0.5579,0.12560000000000002,0.09609999999999999,3648,8194,6268,0.8288,0.17120000000000002,0.19949999999999998,9.623,0.1047,0.2053,0.0025,0.75,0.4889,豪2,2739/3200,6,0.3333,0.1009,10287,0.1567,0.361,0.1613,0.3418,0.0837,1654,869,785,230,4504,0.40956583876221503,0.4502129478827362,0.1401
206,豪1,1497/2800,0.2207,0.1235,0.2787,0.10210000000000001,0.1216,0.3591,0.2977,0.20190000000000002,12.065,6581,5635,2.427,0.0728,0.5628,0.1186,0.0977,3190,7573,7825,0.7953,0.2047,0.1884,9.338,0.1047,0.2273,0.006999999999999999,0.7372,0.48840000000000006,豪1,1924/2800,3,0.3182,0.1167,11033,0.19390000000000002,0.3422,0.142,0.2839,0.1388,1452,696,756,77,2130,0.5148587222473946,0.3829498414136837,0.10210000000000001
703,豪1,512/2800,0.2473,0.17190000000000003,0.33039999999999997,0.0617,0.0906,0.6362,0.33990000000000004,0.2507,12.366,7028,6059,2.383,0.0967,0.5256000000000001,0.1331,0.10300000000000001,3336,8399,7106,0.7440000000000001,0.256,0.1866,9.846,0.12,0.23920000000000002,0.0154,0.7389,0.4329,豪1,1825/2800,4,0.32899999999999996,0.0989,10695,0.1942,0.3668,0.1855,0.295,0.081,1738,1041,697,160,7011,0.5328262029923171,0.4054609785685403,0.0617
236,豪1,762/2800,0.23309999999999997,0.1274,0.3093,0.06849999999999999,0.10980000000000001,0.4888,0.36829999999999996,0.1991,12.453,6571,5794,2.462,0.07200000000000001,0.4938,0.11320000000000001,0.0864,3014,8186,7320,0.8169,0.18309999999999998,0.2243,9.801,0.12960000000000002,0.2583,0.0062,0.6543000000000001,0.4177,豪1,2270/2800,5,0.3583,0.10529999999999999,10570,0.17679999999999998,0.41479999999999995,0.1435,0.3226,0.0968,1532,738,794,163,2441,0.42177425997426005,0.5097107679107679,0.06849999999999999
136,豪2,1832/3200,0.22219999999999998,0.1161,0.3226,0.129,0.1183,0.3273,0.253,0.18420000000000003,12.443,6633,5743,2.426,0.0809,0.537,0.1362,0.0895,3135,7983,7154,0.8405,0.1595,0.2101,9.332,0.0895,0.2101,0.0039000000000000003,0.7977,0.5603,豪2,2465/3200,4,0.2681,0.1267,10395,0.21600000000000003,0.2778,0.1275,0.3739,0.102,1474,667,807,149,1395,0.44516381638163827,0.4257277227722773,0.129
267,傑1,346/1200,0.1937,0.18760000000000002,0.3444,0.0175,0.095,0.6746,0.2845,0.272,12.646,7543,6432,2.719,0.17600000000000002,0.4612,0.1288,0.09699999999999999,2595,8221,7680,0.777,0.223,0.2036,9.838,0.1233,0.16820000000000002,0.0069,0.6233,0.3601,傑2,746/1400,4,0.3423,0.0971,10798,0.1867,0.31120000000000003,0.2053,0.2278,0.10859999999999999,1461,1207,254,-354,2654,0.6476324212700053,0.33458492514197213,0.0175
718,士3,500/1000,0.20120000000000002,0.1574,0.3035,0.09230000000000001,0.1125,0.5244,0.43560000000000004,0.1616,12.641,6832,6134,2.660,0.0989,0.4868,0.11230000000000001,0.0877,3199,8781,8029,0.7753,0.22469999999999998,0.1881,10.317,0.1362,0.2465,0.0009,0.7813,0.4179,傑2,1369/1400,5,0.3094,0.09519999999999999,10434,0.1153,0.4594,0.166,0.2386,0.12369999999999999,1374,966,409,-207,7273,0.3909884691848906,0.5165713717693837,0.0923
495,傑3,1308/2000,0.1972,0.1366,0.33130000000000004,0.08380000000000001,0.11470000000000001,0.40630000000000005,0.287,0.19760000000000003,12.430,6957,5655,2.539,0.10710000000000001,0.5101,0.122,0.0917,3183,8514,7801,0.7964,0.2036,0.2077,9.825,0.09880000000000001,0.2213,0.0202,0.7731999999999999,0.4778,豪1,1687/2800,5,0.28850000000000003,0.10859999999999999,10286,0.1764,0.31920000000000004,0.152,0.2783,0.111,1372,773,599,-71,5021,0.5111346855983774,0.4050309330628803,0.08380000000000001
754,傑2,426/1400,0.2347,0.1815,0.322,0.1058,0.0895,0.6507,0.3577,0.1978,12.316,6464,5960,2.585,0.1048,0.5159,0.131,0.09179999999999999,3264,8266,6462,0.7522,0.24780000000000002,0.20120000000000002,9.520,0.1182,0.2421,0.0014000000000000002,0.7615999999999999,0.42369999999999997,傑3,1409/2000,6,0.3181,0.10779999999999999,10607,0.14279999999999998,0.3525,0.1788,0.3016,0.0885,1517,1082,436,-118,7489,0.4347891776736259,0.459660502769493,0.1058
305,傑1,251/1200,0.19390000000000002,0.1732,0.2903,0.10529999999999999,0.1041,0.5506,0.4139,0.1521,12.626,7015,6264,2.695,0.15410000000000001,0.5043,0.11689999999999999,0.0779,2834,7676,7506,0.7965000000000001,0.20350000000000001,0.20350000000000001,9.233,0.1255,0.1974,0.0195,0.7445999999999999,0.4642,傑3,1323/2000,4,0.3605,0.1125,11663,0.1027,0.40490000000000004,0.16949999999999998,0.2339,0.1058,1361,1085,276,-313,3037,0.39558550799381115,0.4992842186694172,0.10529999999999999
256,士3,500/1000,0.183,0.1726,0.3326,0.0481,0.1097,0.5511,0.3901,0.1934,12.642,7426,6271,2.711,0.12890000000000001,0.4783,0.1325,0.09519999999999999,2714,7923,6858,0.7288,0.2712,0.17600000000000002,10.197,0.1325,0.2078,0.018600000000000002,0.7515999999999999,0.48450000000000004,傑2,1134/1400,4,0.2641,0.11720000000000001,10895,0.1485,0.3944,0.1745,0.2094,0.1109,1359,1082,277,-339,2497,0.5054820765027322,0.44637672131147543,0.0481
327,傑2,391/1400,0.21050000000000002,0.1576,0.3208,0.1185,0.11130000000000001,0.5055,0.2775,0.20989999999999998,12.420,6972,5787,2.511,0.1009,0.5159,0.1333,0.0986,3322,8369,6417,0.7754000000000001,0.22460000000000002,0.2072,9.703,0.1232,0.19940000000000002,0.0217,0.7652,0.4174,豪1,1436/2800,5,0.31739999999999996,0.1255,10641,0.1776,0.2394,0.136,0.2785,0.1151,1468,912,556,-65,3287,0.5144295011876483,0.36714370546318287,0.1185
568,豪3,469/3600,0.23420000000000002,0.10880000000000001,0.3104,0.1391,0.1103,0.373,0.3145,0.1778,12.184,6480,5542,2.354,0.0475,0.5498,0.131,0.09849999999999999,3437,8101,6541,0.7931,0.2069,0.2433,9.553,0.09849999999999999,0.2384,0.0138,0.7724,0.4985,豪3,1972/3600,4,0.2993,0.1159,11197,0.21420000000000003,0.31079999999999997,0.1075,0.33020000000000005,0.1186,1517,603,915,240,5710,0.417397267292912,0.44341545687446626,0.1391
4671,傑3,1263/2000,0.2249,0.1636,0.32130000000000003,0.0738,0.09949999999999999,0.5898,0.4011,0.193,12.462,6727,5872,2.514,0.0968,0.5034000000000001,0.1344,0.09789999999999999,3031,8197,6939,0.7836,0.2164,0.2052,9.715,0.11779999999999999,0.2004,0.0146,0.7358,0.4296,豪2,2937/3200,7,0.3208,0.1007,10576,0.1586,0.41100000000000003,0.16760000000000003,0.2771,0.1133,1513,961,553,-25,47456,0.4319973321476212,0.49419657625611385,0.0738
717,豪1,854/2800,0.2397,0.1618,0.322,0.08470000000000001,0.0953,0.5913,0.40740000000000004,0.1886,12.268,6501,6066,2.495,0.09210000000000002,0.5183,0.12369999999999999,0.0827,3062,7996,7337,0.7606,0.2394,0.1801,10.073,0.11130000000000001,0.2232,0.0146,0.7955,0.4989,豪1,2014/2800,8,0.3503,0.0987,10755,0.1442,0.42060000000000003,0.1671,0.2985,0.1013,1558,982,577,6,7243,0.407807175636212,0.5073379224030038,0.08470000000000001
258,豪1,1562/2800,0.24739999999999998,0.1376,0.3348,0.1697,0.10529999999999999,0.46619999999999995,0.30469999999999997,0.1754,12.197,6047,5503,2.457,0.054299999999999994,0.5684,0.1346,0.0897,3336,7724,6838,0.8355,0.16449999999999998,0.2415,9.286,0.1047,0.1805,0.0085,0.7137,0.48719999999999997,豪1,2294/2800,4,0.3383,0.13849999999999998,10395,0.17170000000000002,0.3215,0.1451,0.3469,0.1082,1496,757,739,137,2668,0.40298043654001625,0.4272450687146322,0.1697
462,傑3,1000/2000,0.22260000000000002,0.1246,0.3398,0.037000000000000005,0.11789999999999999,0.40990000000000004,0.28850000000000003,0.2334,11.984,6707,5543,2.439,0.056299999999999996,0.5005,0.1281,0.1096,3102,8241,6812,0.8012999999999999,0.19870000000000002,0.2173,9.759,0.1188,0.2078,0.025099999999999997,0.6973,0.3946,豪2,2449/3200,5,0.3414,0.11449999999999999,10488,0.24,0.2957,0.1277,0.3381,0.1134,1493,691,802,133,4614,0.5247830188679244,0.4381933962264151,0.037000000000000005
1877,豪1,986/2800,0.2288,0.1456,0.324,0.29059999999999997,0.0989,0.514,0.2545,0.1407,12.424,6732,5724,2.433,0.07780000000000001,0.5704,0.12,0.0872,3458,7831,6996,0.7384999999999999,0.2615,0.18109999999999998,9.861,0.08310000000000001,0.2273,0.011899999999999999,0.8640000000000001,0.5216,豪2,2410/3200,6,0.305,0.1075,10773,0.1159,0.2484,0.1421,0.3223,0.1158,1540,834,707,108,19076,0.3507660839160839,0.3585024038461538,0.29059999999999997
552,豪1,1677/2800,0.21230000000000002,0.12179999999999999,0.344,0.1435,0.1177,0.41450000000000004,0.21660000000000001,0.21050000000000002,12.443,6915,5982,2.469,0.057999999999999996,0.5161,0.1184,0.0787,3117,8245,8064,0.7724,0.22760000000000002,0.21489999999999998,10.059,0.1159,0.23929999999999998,0.0059,0.8283,0.4941,豪1,2043/2800,6,0.3246,0.09910000000000001,10420,0.2047,0.2515,0.1414,0.33799999999999997,0.11599999999999999,1468,729,739,66,5615,0.5117242110221385,0.34484597268016953,0.1435
207,豪1,691/2800,0.20420000000000002,0.1407,0.3373,0.1012,0.1186,0.4274,0.19640000000000002,0.25489999999999996,12.432,7801,5359,2.377,0.0435,0.49810000000000004,0.1293,0.08689999999999999,3141,8447,6721,0.7606,0.2394,0.1892,10.189,0.1139,0.18600000000000003,0.0077,0.7992,0.49420000000000003,豪1,1542/2800,4,0.3566,0.1119,9960,0.2343,0.22030000000000002,0.15789999999999998,0.2882,0.11779999999999999,1593,754,839,164,2032,0.6217712536728697,0.2771913809990206,0.10120000000000001
1160,傑3,1282/2000,0.22039999999999998,0.1805,0.3226,0.0489,0.0949,0.6154999999999999,0.4813,0.18350000000000002,12.634,7394,6082,2.538,0.11900000000000001,0.4864,0.1362,0.0951,3236,8924,6872,0.7401000000000001,0.25989999999999996,0.1959,9.919,0.1242,0.1974,0.0048,0.7418,0.4122,豪1,1692/2800,5,0.32909999999999995,0.09759999999999999,10543,0.13849999999999998,0.5131,0.1924,0.2501,0.1048,1630,1098,532,-37,11404,0.40496551724137947,0.5461575771324865,0.0489
256,傑3,729/2000,0.2413,0.17300000000000001,0.3155,0.0583,0.09609999999999999,0.5366,0.3264,0.2316,12.291,6497,6479,2.586,0.1406,0.5211,0.1602,0.12140000000000001,2800,7993,7599,0.7841,0.2159,0.19899999999999998,9.791,0.10289999999999999,0.2298,0.0084,0.6948000000000001,0.3221,傑3,1025/2000,5,0.3625,0.1176,11177,0.2144,0.3273,0.1734,0.32659999999999995,0.0885,1568,1121,447,-156,2561,0.5001523414836304,0.4417830087028595,0.0583
